order_id,order_date,customer_id,product_id,category,subcategory,region,city,sales,quantity,discount,profit,sales_channel,payment_method
7449,2023-10-26,1288,302,Furniture,Storage,North,Chandigarh,1950,3,0.1,195.0,Offline,UPI
7450,2023-09-25,3740,244,Electronics,Mobile,South,Hyderabad,1790,1,0.2,0.0,Offline,Net Banking
7451,2024-12-31,4992,420,Electronics,Laptop,East,Kolkata,1739,1,0.05,260.85,Offline,Debit Card
7452,2023-04-29,2443,242,Furniture,Storage,South,Chennai,1535,5,0.15,76.75,Offline,Net Banking
7453,2023-05-18,4271,167,Electronics,Laptop,East,Patna,1283,1,0.1,128.3,Offline,Net Banking
7454,2024-04-04,4444,404,Grocery,Snacks,East,Patna,1648,2,0.0,329.6,Online,Credit Card
7455,2024-03-03,1054,264,Furniture,Chair,South,Bangalore,2400,5,0.05,360.0,Online,Net Banking
7456,2023-04-25,2918,363,Furniture,Storage,East,Bhubaneswar,1224,2,0.2,0.0,Offline,Cash
7457,2024-01-22,1859,381,Furniture,Chair,East,Kolkata,1100,4,0.0,220.0,Online,UPI
7458,2023-01-08,3752,165,Grocery,Snacks,North,Lucknow,5178,3,0.0,1035.6,Offline,Debit Card
7459,2024-10-06,4362,188,Electronics,Accessories,North,Delhi,6855,5,0.15,342.75,Offline,Credit Card
7460,2023-01-17,2194,272,Grocery,Beverages,West,Pune,564,4,0.05,84.6,Offline,Credit Card
7461,2023-05-20,1627,156,Clothing,Women,North,Chandigarh,7744,4,0.1,774.4,Offline,Net Banking
7462,2023-12-30,1469,439,Clothing,Women,North,Lucknow,8540,5,0.1,854.0,Online,Debit Card
7463,2023-11-26,3154,480,Electronics,Laptop,East,Bhubaneswar,4716,3,0.15,235.8,Online,Net Banking
7464,2024-09-21,4273,318,Electronics,Accessories,South,Hyderabad,5855,5,0.15,292.75,Offline,UPI
7465,2023-01-14,4165,489,Grocery,Snacks,North,Lucknow,2604,4,0.2,0.0,Online,UPI
7466,2023-02-03,2514,321,Electronics,Mobile,West,Mumbai,670,2,0.1,67.0,Offline,Cash
7467,2023-07-20,3563,231,Electronics,Laptop,East,Kolkata,4104,3,0.05,615.6,Offline,Debit Card
7468,2023-11-27,4667,362,Grocery,Beverages,East,Kolkata,3102,3,0.2,0.0,Online,Debit Card
7469,2024-07-02,4867,285,Furniture,Storage,East,Patna,5270,5,0.15,263.5,Online,Debit Card
7470,2023-10-30,1661,100,Electronics,Laptop,South,Hyderabad,848,2,0.0,169.6,Online,Cash
7471,2023-04-19,4818,223,Electronics,Mobile,South,Hyderabad,2277,3,0.05,341.55,Online,Credit Card
7472,2023-05-17,2996,401,Electronics,Laptop,South,Chennai,640,1,0.0,128.0,Online,Net Banking
7473,2023-01-16,2244,310,Clothing,Men,East,Kolkata,976,4,0.2,0.0,Offline,UPI
7474,2024-10-26,3679,206,Clothing,Men,North,Delhi,3969,3,0.0,793.8,Online,Credit Card
7475,2023-02-06,1607,474,Furniture,Table,North,Delhi,4584,3,0.15,229.2,Online,Cash
7476,2024-11-19,3800,189,Electronics,Laptop,South,Bangalore,4408,4,0.15,220.4,Online,Net Banking
7477,2023-08-28,3898,292,Furniture,Table,West,Pune,1713,1,0.0,342.6,Online,Net Banking
7478,2023-08-09,4119,489,Electronics,Accessories,North,Delhi,4980,5,0.2,0.0,Offline,Credit Card
7479,2023-12-29,2465,290,Clothing,Men,West,Mumbai,4944,3,0.15,247.2,Online,Debit Card
7480,2023-07-11,1295,459,Furniture,Chair,West,Ahmedabad,8915,5,0.2,0.0,Online,Credit Card
7481,2023-03-28,1328,394,Electronics,Accessories,North,Lucknow,4248,4,0.0,849.6,Online,Cash
7482,2024-08-27,3124,268,Electronics,Laptop,West,Ahmedabad,2784,3,0.15,139.2,Offline,Cash
7483,2024-12-29,3979,232,Furniture,Chair,West,Mumbai,4408,4,0.1,440.8,Offline,UPI
7484,2023-10-20,4655,271,Clothing,Women,East,Bhubaneswar,3840,2,0.15,192.0,Online,Debit Card
7485,2023-04-30,4934,192,Furniture,Storage,North,Delhi,640,5,0.0,128.0,Offline,Debit Card
7486,2024-04-03,2599,234,Clothing,Women,East,Patna,1530,2,0.05,229.5,Online,Cash
7487,2024-08-07,1170,235,Clothing,Kids,North,Lucknow,504,1,0.0,100.8,Offline,Debit Card
7488,2023-09-26,2314,243,Clothing,Men,South,Hyderabad,2952,3,0.1,295.2,Online,UPI
7489,2024-06-24,1406,178,Electronics,Mobile,South,Chennai,1928,2,0.1,192.8,Offline,Cash
7490,2023-08-18,4697,435,Furniture,Table,South,Chennai,2040,2,0.0,408.0,Online,Net Banking
7491,2024-11-30,3781,194,Electronics,Mobile,East,Kolkata,9345,5,0.0,1869.0,Online,Credit Card
7492,2023-12-26,2421,457,Grocery,Snacks,West,Ahmedabad,3105,5,0.05,465.75,Online,UPI
7493,2023-06-11,2344,359,Clothing,Men,West,Ahmedabad,690,2,0.2,0.0,Online,UPI
7494,2024-05-17,4771,114,Grocery,Beverages,South,Bangalore,509,1,0.1,50.9,Offline,UPI
7495,2023-08-23,4915,434,Clothing,Women,North,Chandigarh,1588,4,0.15,79.4,Offline,Net Banking
7496,2023-04-29,4581,492,Grocery,Snacks,North,Lucknow,6336,4,0.2,0.0,Offline,Credit Card
7497,2024-06-04,3252,262,Clothing,Men,West,Pune,4323,3,0.15,216.15,Online,Net Banking
7498,2024-12-07,4332,304,Electronics,Laptop,South,Hyderabad,4515,3,0.2,0.0,Online,Cash
7499,2023-02-24,2606,162,Electronics,Accessories,East,Kolkata,2738,2,0.0,547.6,Online,Credit Card
7500,2024-05-16,2186,464,Electronics,Mobile,North,Delhi,714,1,0.0,142.8,Offline,Net Banking
7501,2024-06-06,1483,471,Grocery,Beverages,West,Mumbai,865,1,0.05,129.75,Offline,UPI
7502,2024-08-01,3574,140,Grocery,Snacks,South,Bangalore,6688,4,0.0,1337.6,Offline,Credit Card
7503,2023-11-20,4402,331,Furniture,Storage,North,Chandigarh,1165,5,0.0,233.0,Offline,UPI
7504,2024-05-16,2575,126,Grocery,Beverages,West,Ahmedabad,705,3,0.15,35.25,Offline,Debit Card
7505,2023-11-16,2175,274,Clothing,Kids,East,Patna,4389,3,0.05,658.35,Online,Debit Card
7506,2024-05-29,2295,154,Clothing,Men,West,Pune,4976,4,0.1,497.6,Online,Cash
7507,2024-03-07,2405,288,Grocery,Beverages,East,Kolkata,2344,4,0.0,468.8,Online,Debit Card
7508,2023-08-06,1619,294,Grocery,Daily Essentials,East,Kolkata,562,2,0.0,112.4,Online,Net Banking
7509,2024-02-05,4949,369,Clothing,Men,West,Ahmedabad,1420,2,0.1,142.0,Offline,Cash
7510,2023-10-23,3067,483,Electronics,Mobile,West,Pune,4308,3,0.15,215.4,Online,Cash
7511,2023-07-07,1756,371,Furniture,Table,South,Hyderabad,1672,2,0.2,0.0,Offline,UPI
7512,2023-03-26,2950,190,Furniture,Table,North,Chandigarh,1814,2,0.05,272.1,Offline,Net Banking
7513,2023-03-08,2119,472,Furniture,Chair,West,Mumbai,363,3,0.2,0.0,Offline,Debit Card
7514,2024-10-09,4284,187,Electronics,Laptop,South,Hyderabad,3171,3,0.0,634.2,Online,Cash
7515,2024-10-07,5000,116,Clothing,Women,South,Hyderabad,1186,2,0.05,177.9,Online,Cash
7516,2024-07-20,3513,455,Furniture,Table,North,Delhi,4035,5,0.05,605.25,Offline,Debit Card
7517,2024-10-12,2306,364,Furniture,Chair,North,Delhi,1281,3,0.05,192.15,Offline,Debit Card
7518,2024-11-01,1255,330,Furniture,Storage,West,Mumbai,3650,5,0.15,182.5,Offline,Net Banking
7519,2023-12-01,1792,411,Electronics,Laptop,North,Chandigarh,2976,3,0.0,595.2,Offline,UPI
7520,2024-10-10,2100,170,Clothing,Men,East,Bhubaneswar,694,1,0.05,104.1,Offline,Net Banking
7521,2024-08-29,2000,273,Clothing,Kids,East,Bhubaneswar,2640,5,0.05,396.0,Offline,UPI
7522,2024-06-03,4253,238,Clothing,Men,West,Pune,3924,3,0.2,0.0,Online,Net Banking
7523,2023-06-01,1631,361,Grocery,Beverages,East,Patna,5432,4,0.15,271.6,Online,Net Banking
7524,2023-03-17,4884,450,Grocery,Daily Essentials,South,Hyderabad,300,3,0.0,60.0,Offline,Cash
7525,2024-07-08,2769,156,Grocery,Daily Essentials,East,Kolkata,1071,1,0.05,160.65,Offline,Cash
7526,2023-06-15,4683,184,Clothing,Women,East,Kolkata,899,1,0.1,89.9,Online,UPI
7527,2023-06-22,3582,387,Electronics,Accessories,North,Lucknow,3835,5,0.1,383.5,Offline,Credit Card
7528,2023-05-21,3361,259,Electronics,Accessories,North,Lucknow,1751,1,0.1,175.1,Offline,Credit Card
7529,2024-04-29,2033,175,Electronics,Accessories,South,Bangalore,7360,5,0.2,0.0,Offline,Cash
7530,2023-01-27,3828,268,Grocery,Beverages,North,Delhi,5492,4,0.0,1098.4,Online,Credit Card
7531,2024-10-10,3470,492,Electronics,Accessories,West,Mumbai,1752,2,0.05,262.8,Offline,Debit Card
7532,2023-09-14,2560,465,Furniture,Table,North,Chandigarh,1904,4,0.2,0.0,Online,Debit Card
7533,2023-03-18,1681,302,Clothing,Men,East,Patna,910,5,0.2,0.0,Offline,UPI
7534,2023-10-30,3077,436,Clothing,Men,South,Hyderabad,3796,4,0.0,759.2,Online,UPI
7535,2024-03-06,3380,335,Clothing,Women,West,Mumbai,131,1,0.15,6.55,Offline,UPI
7536,2023-10-04,3829,177,Clothing,Women,West,Pune,5439,3,0.2,0.0,Offline,Debit Card
7537,2024-05-30,2262,308,Clothing,Kids,South,Bangalore,5048,4,0.1,504.8,Online,UPI
7538,2024-09-19,2597,285,Electronics,Accessories,South,Bangalore,3856,4,0.1,385.6,Online,UPI
7539,2024-09-23,1545,451,Clothing,Kids,West,Ahmedabad,3774,3,0.15,188.7,Offline,Debit Card
7540,2024-11-05,3235,453,Furniture,Table,South,Bangalore,1931,1,0.05,289.65,Online,Debit Card
7541,2023-09-04,2607,413,Grocery,Snacks,South,Chennai,3188,4,0.05,478.2,Offline,Net Banking
7542,2024-09-03,1424,196,Clothing,Men,East,Bhubaneswar,883,1,0.2,0.0,Offline,Cash
7543,2024-02-05,2541,211,Furniture,Table,South,Bangalore,7088,4,0.0,1417.6,Offline,Net Banking
7544,2023-06-02,4278,266,Grocery,Snacks,North,Delhi,1020,3,0.05,153.0,Offline,Debit Card
7545,2023-11-12,3608,293,Furniture,Chair,North,Chandigarh,5592,4,0.0,1118.4,Online,Net Banking
7546,2023-12-05,1143,496,Electronics,Accessories,North,Lucknow,1968,3,0.05,295.2,Offline,UPI
7547,2023-02-26,4048,232,Grocery,Snacks,South,Chennai,4884,4,0.2,0.0,Online,Debit Card
7548,2024-04-09,1548,116,Electronics,Laptop,North,Chandigarh,1038,2,0.2,0.0,Offline,Debit Card
7549,2024-07-26,3421,314,Furniture,Table,North,Delhi,3180,4,0.15,159.0,Online,UPI
7550,2023-06-17,2993,213,Electronics,Mobile,South,Bangalore,318,3,0.0,63.6,Online,Net Banking
7551,2023-11-12,2064,424,Clothing,Kids,North,Chandigarh,464,2,0.05,69.6,Offline,Cash
7552,2023-10-23,2837,380,Electronics,Accessories,East,Kolkata,715,1,0.05,107.25,Online,Debit Card
7553,2024-04-23,4593,311,Clothing,Kids,North,Delhi,1916,2,0.0,383.2,Online,Debit Card
7554,2023-02-07,1762,219,Electronics,Mobile,North,Chandigarh,815,1,0.15,40.75,Offline,Credit Card
7555,2023-06-24,2675,348,Electronics,Accessories,South,Hyderabad,1102,2,0.0,220.4,Online,Cash
7556,2024-12-14,4172,270,Grocery,Daily Essentials,South,Chennai,1170,5,0.15,58.5,Offline,Net Banking
7557,2024-10-27,4333,179,Clothing,Men,North,Chandigarh,1098,2,0.1,109.8,Online,Debit Card
7558,2024-11-18,2255,302,Furniture,Chair,West,Mumbai,1432,2,0.15,71.6,Offline,Net Banking
7559,2023-12-25,1941,339,Electronics,Accessories,South,Hyderabad,4824,3,0.0,964.8,Online,Credit Card
7560,2024-04-13,3288,353,Grocery,Daily Essentials,East,Patna,8000,5,0.0,1600.0,Offline,UPI
7561,2024-09-24,2783,405,Grocery,Beverages,West,Ahmedabad,2722,2,0.05,408.3,Online,Net Banking
7562,2023-07-09,1843,262,Clothing,Women,East,Patna,368,1,0.0,73.6,Online,UPI
7563,2023-09-23,1992,373,Electronics,Mobile,North,Chandigarh,4732,4,0.0,946.4,Online,Credit Card
7564,2024-12-02,1881,265,Grocery,Snacks,North,Delhi,3831,3,0.05,574.65,Online,Debit Card
7565,2023-10-13,1763,384,Electronics,Mobile,South,Hyderabad,1051,1,0.15,52.55,Offline,UPI
7566,2024-02-26,4027,236,Electronics,Mobile,North,Delhi,5454,3,0.0,1090.8,Online,Credit Card
7567,2023-04-29,1083,323,Grocery,Snacks,West,Ahmedabad,1181,1,0.2,0.0,Online,Debit Card
7568,2023-11-08,3492,395,Electronics,Mobile,South,Chennai,2005,5,0.0,401.0,Online,Credit Card
7569,2023-10-22,4074,110,Furniture,Table,North,Chandigarh,1181,1,0.1,118.1,Online,Cash
7570,2023-03-22,3479,413,Clothing,Kids,West,Ahmedabad,5349,3,0.0,1069.8,Offline,Cash
7571,2024-10-24,1315,273,Electronics,Mobile,East,Bhubaneswar,1234,2,0.05,185.1,Online,Credit Card
7572,2023-08-26,3646,179,Clothing,Kids,South,Bangalore,1870,5,0.2,0.0,Online,Credit Card
7573,2023-10-11,4164,319,Grocery,Snacks,East,Patna,7164,4,0.05,1074.6,Online,Debit Card
7574,2023-04-07,2817,445,Furniture,Storage,West,Mumbai,3000,4,0.05,450.0,Offline,Credit Card
7575,2023-05-19,1957,302,Grocery,Daily Essentials,North,Lucknow,5691,3,0.0,1138.2,Offline,Net Banking
7576,2023-12-30,3905,237,Furniture,Storage,North,Delhi,354,3,0.15,17.7,Offline,Cash
7577,2023-05-30,4748,462,Electronics,Laptop,West,Pune,6488,4,0.15,324.4,Offline,Credit Card
7578,2023-07-28,2783,249,Electronics,Mobile,South,Chennai,3056,4,0.1,305.6,Offline,UPI
7579,2023-02-01,3526,100,Furniture,Chair,East,Patna,1608,1,0.1,160.8,Online,Net Banking
7580,2023-02-18,4935,444,Electronics,Mobile,South,Hyderabad,2180,5,0.05,327.0,Online,Debit Card
7581,2024-01-14,1095,403,Clothing,Women,South,Hyderabad,3876,4,0.05,581.4,Online,Cash
7582,2023-02-24,2109,109,Clothing,Kids,West,Ahmedabad,5049,3,0.2,0.0,Offline,Cash
7583,2023-03-10,2988,439,Grocery,Beverages,East,Bhubaneswar,3144,3,0.0,628.8,Online,Credit Card
7584,2024-05-30,3367,436,Furniture,Storage,North,Delhi,3438,2,0.1,343.8,Online,Net Banking
7585,2023-02-12,4349,416,Clothing,Women,East,Bhubaneswar,2940,4,0.05,441.0,Online,Net Banking
7586,2024-12-01,1214,105,Grocery,Daily Essentials,North,Delhi,1944,3,0.0,388.8,Online,UPI
7587,2024-09-03,4403,231,Grocery,Beverages,East,Bhubaneswar,559,1,0.15,27.95,Offline,Debit Card
7588,2024-02-17,3485,186,Furniture,Chair,East,Kolkata,4660,5,0.2,0.0,Offline,Net Banking
7589,2023-08-28,3538,321,Grocery,Daily Essentials,West,Ahmedabad,3372,3,0.1,337.2,Online,Debit Card
7590,2023-07-24,4168,444,Furniture,Storage,West,Mumbai,746,1,0.05,111.9,Offline,UPI
7591,2023-10-20,2872,263,Grocery,Daily Essentials,East,Patna,1200,5,0.1,120.0,Online,UPI
7592,2023-11-12,1735,233,Clothing,Women,North,Delhi,3344,4,0.0,668.8,Offline,Cash
7593,2023-02-08,4310,449,Clothing,Kids,South,Hyderabad,400,1,0.0,80.0,Online,Credit Card
7594,2024-06-18,3926,134,Electronics,Laptop,West,Ahmedabad,9280,5,0.15,464.0,Offline,Net Banking
7595,2024-11-12,4222,288,Furniture,Table,South,Bangalore,1325,1,0.0,265.0,Offline,Cash
7596,2023-07-08,2645,118,Furniture,Chair,South,Bangalore,3078,2,0.05,461.7,Online,Cash
7597,2024-09-30,1684,130,Furniture,Table,East,Bhubaneswar,5830,5,0.05,874.5,Online,Credit Card
7598,2024-07-19,3655,487,Furniture,Table,East,Kolkata,2878,2,0.2,0.0,Online,Cash
7599,2024-02-20,3093,279,Clothing,Women,North,Lucknow,1576,4,0.15,78.8,Offline,Credit Card
7600,2024-08-29,2966,457,Furniture,Storage,North,Delhi,3723,3,0.1,372.3,Offline,UPI
7601,2023-07-30,3550,178,Grocery,Snacks,East,Bhubaneswar,7935,5,0.0,1587.0,Online,Credit Card
7602,2023-08-06,1045,199,Electronics,Accessories,West,Mumbai,2188,2,0.1,218.8,Online,Cash
7603,2023-09-05,3173,156,Grocery,Beverages,East,Patna,825,3,0.2,0.0,Offline,Cash
7604,2024-01-18,3095,305,Clothing,Men,West,Ahmedabad,391,1,0.0,78.2,Offline,Debit Card
7605,2024-01-09,4110,225,Clothing,Men,South,Bangalore,1073,1,0.15,53.65,Offline,UPI
7606,2023-01-09,1797,173,Clothing,Women,North,Lucknow,3830,2,0.0,766.0,Offline,Credit Card
7607,2024-09-10,2839,192,Clothing,Kids,East,Bhubaneswar,1503,3,0.2,0.0,Online,Debit Card
7608,2024-03-03,1009,410,Electronics,Accessories,West,Mumbai,5520,3,0.05,828.0,Online,Credit Card
7609,2024-09-24,2825,144,Grocery,Snacks,East,Patna,4196,4,0.0,839.2,Online,Cash
7610,2023-08-27,1664,208,Electronics,Accessories,North,Delhi,558,1,0.05,83.7,Online,Credit Card
7611,2023-07-23,2305,206,Clothing,Men,East,Patna,6304,4,0.1,630.4,Offline,Debit Card
7612,2024-05-01,4497,188,Furniture,Table,West,Mumbai,5718,3,0.0,1143.6,Online,Cash
7613,2023-11-18,4767,195,Furniture,Table,South,Chennai,9795,5,0.15,489.75,Online,Credit Card
7614,2024-07-04,2751,470,Clothing,Kids,West,Mumbai,1638,3,0.2,0.0,Online,Net Banking
7615,2024-08-19,1016,279,Electronics,Laptop,West,Ahmedabad,2576,2,0.0,515.2,Online,Debit Card
7616,2024-10-04,2688,487,Grocery,Snacks,North,Lucknow,1187,1,0.0,237.4,Offline,Credit Card
7617,2024-11-07,3635,202,Clothing,Kids,East,Patna,1684,1,0.1,168.4,Online,UPI
7618,2024-01-17,3664,240,Furniture,Storage,South,Chennai,1314,2,0.05,197.1,Offline,UPI
7619,2024-11-30,3978,313,Furniture,Storage,North,Chandigarh,645,5,0.0,129.0,Offline,Net Banking
7620,2024-11-04,3383,208,Clothing,Women,West,Mumbai,6904,4,0.2,0.0,Online,Debit Card
7621,2023-09-30,4888,367,Grocery,Daily Essentials,West,Ahmedabad,9330,5,0.05,1399.5,Offline,Credit Card
7622,2023-07-09,3956,413,Electronics,Mobile,West,Ahmedabad,3488,4,0.2,0.0,Online,UPI
7623,2024-02-17,4028,247,Clothing,Women,North,Chandigarh,5853,3,0.05,877.95,Offline,Debit Card
7624,2023-04-03,1633,272,Furniture,Storage,South,Chennai,9625,5,0.05,1443.75,Offline,UPI
7625,2024-08-31,1745,324,Grocery,Daily Essentials,South,Hyderabad,1091,1,0.2,0.0,Online,Net Banking
7626,2024-03-20,3281,301,Electronics,Mobile,West,Mumbai,7570,5,0.0,1514.0,Offline,UPI
7627,2023-03-17,1479,464,Grocery,Snacks,South,Bangalore,3312,4,0.0,662.4,Online,Debit Card
7628,2024-11-25,4635,345,Electronics,Accessories,North,Chandigarh,1478,2,0.0,295.6,Offline,UPI
7629,2024-05-03,1887,366,Furniture,Table,West,Mumbai,7304,4,0.2,0.0,Offline,Debit Card
7630,2023-10-06,4871,316,Grocery,Snacks,North,Chandigarh,376,2,0.2,0.0,Offline,Debit Card
7631,2024-01-08,2020,107,Grocery,Snacks,West,Ahmedabad,7525,5,0.1,752.5,Online,Credit Card
7632,2023-11-29,2029,201,Clothing,Men,South,Hyderabad,2894,2,0.1,289.4,Online,Net Banking
7633,2024-09-27,4708,175,Clothing,Men,West,Mumbai,8880,5,0.05,1332.0,Online,Cash
7634,2023-08-16,2125,104,Clothing,Kids,South,Chennai,3732,2,0.05,559.8,Offline,UPI
7635,2023-09-06,2667,171,Furniture,Storage,West,Pune,5754,3,0.0,1150.8,Online,Credit Card
7636,2024-05-26,1574,391,Furniture,Storage,East,Patna,2193,3,0.0,438.6,Online,Credit Card
7637,2024-03-09,3401,192,Furniture,Table,South,Bangalore,1864,1,0.05,279.6,Online,Net Banking
7638,2023-02-08,4710,420,Clothing,Kids,North,Chandigarh,2512,4,0.05,376.8,Offline,Debit Card
7639,2024-12-20,3116,449,Grocery,Beverages,North,Delhi,3700,2,0.0,740.0,Online,Debit Card
7640,2024-08-21,4843,292,Grocery,Beverages,South,Bangalore,1708,1,0.1,170.8,Online,Debit Card
7641,2023-04-22,2383,418,Grocery,Snacks,North,Chandigarh,8925,5,0.2,0.0,Online,Cash
7642,2023-12-26,3609,122,Furniture,Chair,West,Pune,7350,5,0.1,735.0,Offline,Credit Card
7643,2024-10-04,4575,109,Clothing,Kids,South,Bangalore,1006,2,0.1,100.6,Offline,Net Banking
7644,2024-06-13,2326,236,Furniture,Chair,East,Bhubaneswar,705,5,0.05,105.75,Offline,UPI
7645,2024-01-22,3260,286,Electronics,Laptop,South,Hyderabad,4929,3,0.1,492.9,Offline,Cash
7646,2024-05-27,1451,175,Furniture,Table,West,Ahmedabad,4692,3,0.1,469.2,Offline,UPI
7647,2023-02-27,1049,457,Furniture,Table,North,Delhi,2252,4,0.15,112.6,Offline,Debit Card
7648,2023-12-11,3560,145,Grocery,Daily Essentials,East,Bhubaneswar,784,1,0.1,78.4,Offline,Credit Card
7649,2023-11-10,2248,163,Grocery,Snacks,South,Chennai,429,3,0.2,0.0,Online,Net Banking
7650,2023-03-07,1347,425,Clothing,Kids,South,Bangalore,4668,3,0.0,933.6,Online,UPI
7651,2023-02-05,4003,187,Electronics,Laptop,North,Lucknow,4767,3,0.1,476.7,Online,Cash
7652,2024-06-24,3868,215,Electronics,Accessories,East,Bhubaneswar,170,1,0.15,8.5,Offline,Debit Card
7653,2024-02-13,2463,263,Grocery,Snacks,North,Lucknow,1394,2,0.1,139.4,Offline,Debit Card
7654,2024-07-24,4829,373,Grocery,Beverages,South,Hyderabad,3026,2,0.1,302.6,Offline,Debit Card
7655,2024-01-15,2570,111,Furniture,Chair,West,Mumbai,347,1,0.0,69.4,Online,Credit Card
7656,2024-08-21,4595,353,Clothing,Kids,West,Ahmedabad,4296,4,0.15,214.8,Offline,UPI
7657,2024-04-22,2828,274,Furniture,Storage,South,Bangalore,2428,4,0.15,121.4,Offline,Debit Card
7658,2023-08-26,1775,296,Clothing,Kids,West,Ahmedabad,1492,1,0.2,0.0,Offline,Cash
7659,2024-01-02,1553,410,Grocery,Snacks,North,Delhi,1572,2,0.05,235.8,Online,Net Banking
7660,2024-05-02,2392,410,Electronics,Accessories,West,Mumbai,2555,5,0.15,127.75,Online,Cash
7661,2023-08-10,3130,479,Clothing,Men,South,Hyderabad,1696,1,0.1,169.6,Offline,Credit Card
7662,2024-06-20,2949,441,Electronics,Mobile,North,Chandigarh,9840,5,0.1,984.0,Offline,Net Banking
7663,2024-08-22,2008,414,Electronics,Laptop,East,Bhubaneswar,5883,3,0.1,588.3,Online,Debit Card
7664,2024-02-22,3838,192,Furniture,Chair,North,Delhi,5355,3,0.15,267.75,Offline,UPI
7665,2024-12-06,2627,488,Grocery,Beverages,West,Ahmedabad,3148,2,0.0,629.6,Offline,Cash
7666,2024-12-26,2292,106,Clothing,Women,East,Kolkata,558,1,0.15,27.9,Online,Cash
7667,2023-02-14,3082,328,Clothing,Women,North,Chandigarh,5529,3,0.15,276.45,Online,Credit Card
7668,2024-04-25,2640,365,Furniture,Storage,South,Hyderabad,1680,2,0.15,84.0,Offline,Cash
7669,2023-08-06,3681,402,Grocery,Beverages,East,Kolkata,9250,5,0.2,0.0,Online,Net Banking
7670,2024-05-23,4600,473,Grocery,Snacks,East,Bhubaneswar,6964,4,0.1,696.4,Online,Cash
7671,2023-10-12,2615,160,Clothing,Kids,West,Pune,6285,5,0.2,0.0,Offline,UPI
7672,2023-01-13,2489,477,Electronics,Accessories,West,Mumbai,2043,3,0.05,306.45,Online,Debit Card
7673,2024-11-16,3569,321,Electronics,Laptop,North,Delhi,672,4,0.15,33.6,Online,Credit Card
7674,2023-02-02,2150,144,Furniture,Chair,East,Bhubaneswar,5612,4,0.05,841.8,Offline,Credit Card
7675,2023-03-29,2006,202,Furniture,Storage,West,Pune,2400,2,0.0,480.0,Online,Net Banking
7676,2024-07-15,4581,461,Electronics,Mobile,East,Kolkata,1206,1,0.15,60.3,Offline,Credit Card
7677,2024-03-03,4971,316,Electronics,Mobile,West,Pune,150,1,0.05,22.5,Offline,Debit Card
7678,2024-06-18,1535,487,Grocery,Snacks,East,Patna,7005,5,0.1,700.5,Online,Cash
7679,2023-05-13,4073,387,Grocery,Daily Essentials,South,Hyderabad,1818,1,0.05,272.7,Online,Debit Card
7680,2023-06-02,1775,375,Clothing,Women,South,Hyderabad,288,2,0.1,28.8,Offline,Net Banking
7681,2023-12-28,4180,159,Electronics,Mobile,North,Delhi,804,1,0.15,40.2,Offline,UPI
7682,2024-04-13,1061,489,Clothing,Women,East,Patna,976,2,0.2,0.0,Offline,Debit Card
7683,2023-02-08,1849,357,Clothing,Kids,North,Lucknow,972,4,0.0,194.4,Online,Debit Card
7684,2024-01-05,2505,374,Grocery,Snacks,North,Chandigarh,3132,3,0.15,156.6,Offline,Net Banking
7685,2023-07-02,4382,218,Grocery,Beverages,East,Bhubaneswar,971,1,0.2,0.0,Offline,Net Banking
7686,2023-01-18,2955,300,Furniture,Table,West,Pune,644,2,0.2,0.0,Online,Cash
7687,2023-11-07,4277,444,Furniture,Table,East,Kolkata,1084,1,0.05,162.6,Online,Debit Card
7688,2024-07-20,1508,377,Clothing,Women,East,Kolkata,3860,5,0.0,772.0,Online,Net Banking
7689,2023-04-22,2004,398,Electronics,Mobile,North,Lucknow,449,1,0.15,22.45,Online,UPI
7690,2023-08-27,4099,385,Electronics,Laptop,North,Lucknow,3285,5,0.2,0.0,Online,Debit Card
7691,2024-11-24,4423,133,Electronics,Laptop,North,Delhi,1026,1,0.15,51.3,Offline,Credit Card
7692,2023-11-18,3233,491,Furniture,Table,West,Mumbai,1484,1,0.1,148.4,Online,UPI
7693,2024-11-17,3512,423,Clothing,Women,South,Hyderabad,3410,5,0.05,511.5,Offline,Debit Card
7694,2024-05-18,1906,104,Clothing,Women,South,Bangalore,7955,5,0.2,0.0,Offline,Credit Card
7695,2024-06-04,1982,186,Clothing,Men,North,Chandigarh,3488,2,0.05,523.2,Online,Credit Card
7696,2024-01-29,1559,303,Furniture,Storage,North,Delhi,8435,5,0.05,1265.25,Offline,Credit Card
7697,2023-03-07,1786,310,Grocery,Snacks,South,Hyderabad,9445,5,0.1,944.5,Online,Debit Card
7698,2024-08-23,1613,226,Grocery,Snacks,West,Pune,4968,4,0.2,0.0,Offline,Debit Card
7699,2023-11-12,2224,363,Clothing,Women,South,Bangalore,5312,4,0.0,1062.4,Online,Debit Card
7700,2023-04-12,1239,154,Clothing,Women,West,Mumbai,4928,4,0.2,0.0,Offline,Cash
7701,2024-02-06,2620,285,Grocery,Daily Essentials,North,Delhi,1899,3,0.0,379.8,Online,UPI
7702,2023-11-07,2930,332,Clothing,Women,South,Bangalore,711,1,0.0,142.2,Online,Debit Card
7703,2023-11-11,1783,326,Electronics,Laptop,South,Bangalore,1554,2,0.0,310.8,Online,Net Banking
7704,2024-10-06,3347,176,Clothing,Kids,South,Chennai,6136,4,0.2,0.0,Online,Net Banking
7705,2024-04-01,4645,443,Electronics,Laptop,North,Delhi,9385,5,0.1,938.5,Offline,Net Banking
